tabelcode;datapunt;rij;kolom
S.23.01.04.01;R0320C0010;R0320;C0010
S.23.01.04.01;R0320C0040;R0320;C0040
S.23.01.04.01;R0320C0050;R0320;C0050
S.23.01.04.01;R0330C0010;R0330;C0010
S.23.01.04.01;R0330C0040;R0330;C0040
S.23.01.04.01;R0330C0050;R0330;C0050
S.23.01.04.01;R0340C0010;R0340;C0010
S.23.01.04.01;R0340C0040;R0340;C0040
S.23.01.04.01;R0350C0010;R0350;C0010
S.23.01.04.01;R0350C0040;R0350;C0040
S.23.01.04.01;R0350C0050;R0350;C0050
S.23.01.04.01;R0360C0010;R0360;C0010
S.23.01.04.01;R0360C0040;R0360;C0040
S.23.01.04.01;R0370C0010;R0370;C0010
S.23.01.04.01;R0370C0040;R0370;C0040
S.23.01.04.01;R0370C0050;R0370;C0050
S.23.01.04.01;R0380C0010;R0380;C0010
S.23.01.04.01;R0380C0040;R0380;C0040
S.23.01.04.01;R0380C0050;R0380;C0050
S.23.01.04.01;R0390C0010;R0390;C0010
S.23.01.04.01;R0390C0040;R0390;C0040
S.23.01.04.01;R0390C0050;R0390;C0050
S.23.01.04.01;R0400C0010;R0400;C0010
S.23.01.04.01;R0400C0040;R0400;C0040
S.23.01.04.01;R0400C0050;R0400;C0050
S.23.01.04.01;R0410C0010;R0410;C0010
S.23.01.04.01;R0410C0020;R0410;C0020
S.23.01.04.01;R0410C0030;R0410;C0030
S.23.01.04.01;R0410C0040;R0410;C0040
S.23.01.04.01;R0420C0010;R0420;C0010
S.23.01.04.01;R0420C0020;R0420;C0020
S.23.01.04.01;R0420C0030;R0420;C0030
S.23.01.04.01;R0420C0040;R0420;C0040
S.23.01.04.01;R0420C0050;R0420;C0050
S.23.01.04.01;R0430C0010;R0430;C0010
S.23.01.04.01;R0430C0020;R0430;C0020
S.23.01.04.01;R0430C0030;R0430;C0030
S.23.01.04.01;R0430C0040;R0430;C0040
S.23.01.04.01;R0440C0010;R0440;C0010
S.23.01.04.01;R0440C0020;R0440;C0020
S.23.01.04.01;R0440C0030;R0440;C0030
S.23.01.04.01;R0440C0040;R0440;C0040
S.23.01.04.01;R0440C0050;R0440;C0050
S.23.01.04.01;R0450C0010;R0450;C0010
S.23.01.04.01;R0450C0020;R0450;C0020
S.23.01.04.01;R0450C0030;R0450;C0030
S.23.01.04.01;R0450C0040;R0450;C0040
S.23.01.04.01;R0450C0050;R0450;C0050
S.23.01.04.01;R0460C0010;R0460;C0010
S.23.01.04.01;R0460C0020;R0460;C0020
S.23.01.04.01;R0460C0030;R0460;C0030
S.23.01.04.01;R0460C0040;R0460;C0040
S.23.01.04.01;R0460C0050;R0460;C0050
S.23.01.04.01;R0520C0010;R0520;C0010
S.23.01.04.01;R0520C0020;R0520;C0020
S.23.01.04.01;R0520C0030;R0520;C0030
S.23.01.04.01;R0520C0040;R0520;C0040
S.23.01.04.01;R0520C0050;R0520;C0050
S.23.01.04.01;R0530C0010;R0530;C0010
S.23.01.04.01;R0530C0020;R0530;C0020
S.23.01.04.01;R0530C0030;R0530;C0030
S.23.01.04.01;R0530C0040;R0530;C0040
S.23.01.04.01;R0560C0010;R0560;C0010
S.23.01.04.01;R0560C0020;R0560;C0020
S.23.01.04.01;R0560C0030;R0560;C0030
S.23.01.04.01;R0560C0040;R0560;C0040
S.23.01.04.01;R0560C0050;R0560;C0050
S.23.01.04.01;R0570C0010;R0570;C0010
S.23.01.04.01;R0570C0020;R0570;C0020
S.23.01.04.01;R0570C0030;R0570;C0030
S.23.01.04.01;R0570C0040;R0570;C0040
S.23.01.04.01;R0590C0010;R0590;C0010
S.23.01.04.01;R0610C0010;R0610;C0010
S.23.01.04.01;R0630C0010;R0630;C0010
S.23.01.04.01;R0650C0010;R0650;C0010
S.23.01.04.01;R0660C0010;R0660;C0010
S.23.01.04.01;R0660C0020;R0660;C0020
S.23.01.04.01;R0660C0030;R0660;C0030
S.23.01.04.01;R0660C0040;R0660;C0040
S.23.01.04.01;R0660C0050;R0660;C0050
S.23.01.04.01;R0670C0010;R0670;C0010
S.23.01.04.01;R0680C0010;R0680;C0010
S.23.01.04.01;R0690C0010;R0690;C0010
S.23.01.04.02;R0700C0060;R0700;C0060
S.23.01.04.02;R0710C0060;R0710;C0060
S.23.01.04.02;R0720C0060;R0720;C0060
S.23.01.04.02;R0730C0060;R0730;C0060
S.23.01.04.02;R0740C0060;R0740;C0060
S.23.01.04.02;R0750C0060;R0750;C0060
S.23.01.04.02;R0760C0060;R0760;C0060
S.23.01.04.02;R0770C0060;R0770;C0060
S.23.01.04.02;R0780C0060;R0780;C0060
S.23.01.04.02;R0790C0060;R0790;C0060
S.23.02.04.01;R0010C0010;R0010;C0010
S.23.02.04.01;R0010C0020;R0010;C0020
S.23.02.04.01;R0020C0010;R0020;C0010
S.23.02.04.01;R0020C0040;R0020;C0040
S.23.02.04.01;R0030C0010;R0030;C0010
S.23.02.04.01;R0030C0020;R0030;C0020
S.23.02.04.01;R0100C0010;R0100;C0010
S.23.02.04.01;R0100C0020;R0100;C0020
S.23.02.04.01;R0100C0040;R0100;C0040
S.23.02.04.01;R0110C0010;R0110;C0010
S.23.02.04.01;R0110C0020;R0110;C0020
S.23.02.04.01;R0120C0010;R0120;C0010
S.23.02.04.01;R0120C0040;R0120;C0040
S.23.02.04.01;R0200C0010;R0200;C0010
S.23.02.04.01;R0200C0020;R0200;C0020
S.23.02.04.01;R0200C0040;R0200;C0040
S.23.02.04.01;R0210C0010;R0210;C0010
S.23.02.04.01;R0210C0020;R0210;C0020
S.23.02.04.01;R0210C0030;R0210;C0030
S.23.02.04.01;R0210C0040;R0210;C0040
S.23.02.04.01;R0210C0050;R0210;C0050
S.23.02.04.01;R0210C0060;R0210;C0060
S.23.02.04.01;R0220C0010;R0220;C0010
S.23.02.04.01;R0220C0020;R0220;C0020
S.23.02.04.01;R0220C0030;R0220;C0030
S.23.02.04.01;R0220C0040;R0220;C0040
S.23.02.04.01;R0220C0050;R0220;C0050
S.23.02.04.01;R0220C0060;R0220;C0060
S.23.02.04.01;R0230C0010;R0230;C0010
S.23.02.04.01;R0230C0020;R0230;C0020
S.23.02.04.01;R0230C0030;R0230;C0030
S.23.02.04.01;R0230C0040;R0230;C0040
S.23.02.04.01;R0230C0050;R0230;C0050
S.23.02.04.01;R0230C0060;R0230;C0060
S.23.02.04.01;R0300C0010;R0300;C0010
S.23.02.04.01;R0300C0020;R0300;C0020
S.23.02.04.01;R0300C0030;R0300;C0030
S.23.02.04.01;R0300C0040;R0300;C0040
S.23.02.04.01;R0300C0050;R0300;C0050
S.23.02.04.01;R0300C0060;R0300;C0060
S.23.02.04.01;R0310C0010;R0310;C0010
S.23.02.04.01;R0310C0020;R0310;C0020
S.23.02.04.01;R0310C0030;R0310;C0030
S.23.02.04.01;R0310C0040;R0310;C0040
S.23.02.04.01;R0310C0050;R0310;C0050
S.23.02.04.01;R0310C0060;R0310;C0060
S.23.02.04.01;R0320C0010;R0320;C0010
S.23.02.04.01;R0320C0020;R0320;C0020
S.23.02.04.01;R0320C0030;R0320;C0030
S.23.02.04.01;R0320C0040;R0320;C0040
S.23.02.04.01;R0320C0050;R0320;C0050
S.23.02.04.01;R0320C0060;R0320;C0060
S.23.02.04.01;R0330C0010;R0330;C0010
S.23.02.04.01;R0330C0020;R0330;C0020
S.23.02.04.01;R0330C0030;R0330;C0030
S.23.02.04.01;R0330C0040;R0330;C0040
S.23.02.04.01;R0330C0050;R0330;C0050
S.23.02.04.01;R0330C0060;R0330;C0060
S.23.02.04.01;R0400C0010;R0400;C0010
S.23.02.04.01;R0400C0020;R0400;C0020
S.23.02.04.01;R0400C0030;R0400;C0030
S.23.02.04.01;R0400C0040;R0400;C0040
S.23.02.04.01;R0400C0050;R0400;C0050
S.23.02.04.01;R0400C0060;R0400;C0060
S.23.02.04.01;R0410C0010;R0410;C0010
S.23.02.04.01;R0410C0020;R0410;C0020
S.23.02.04.01;R0410C0030;R0410;C0030
S.23.02.04.01;R0410C0040;R0410;C0040
S.23.02.04.01;R0410C0050;R0410;C0050
S.23.02.04.01;R0410C0060;R0410;C0060
S.23.02.04.01;R0420C0010;R0420;C0010
S.23.02.04.01;R0420C0020;R0420;C0020
S.23.02.04.01;R0420C0030;R0420;C0030
S.23.02.04.01;R0420C0040;R0420;C0040
S.23.02.04.01;R0420C0050;R0420;C0050
S.23.02.04.01;R0420C0060;R0420;C0060
S.23.02.04.01;R0430C0010;R0430;C0010
S.23.02.04.01;R0430C0020;R0430;C0020
S.23.02.04.01;R0430C0030;R0430;C0030
S.23.02.04.01;R0430C0040;R0430;C0040
S.23.02.04.01;R0430C0050;R0430;C0050
S.23.02.04.01;R0430C0060;R0430;C0060
S.23.02.04.01;R0500C0010;R0500;C0010
S.23.02.04.01;R0500C0020;R0500;C0020
S.23.02.04.01;R0500C0030;R0500;C0030
S.23.02.04.01;R0500C0040;R0500;C0040
S.23.02.04.01;R0500C0050;R0500;C0050
S.23.02.04.01;R0500C0060;R0500;C0060
S.23.02.04.02;R0510C0070;R0510;C0070
S.23.02.04.02;R0510C0080;R0510;C0080
S.23.02.04.02;R0510C0090;R0510;C0090
S.23.02.04.02;R0510C0100;R0510;C0100
S.23.02.04.02;R0520C0080;R0520;C0080
S.23.02.04.02;R0520C0100;R0520;C0100
S.23.02.04.03;R0600C0110;R0600;C0110
S.23.02.04.03;R0610C0110;R0610;C0110
S.23.02.04.03;R0620C0110;R0620;C0110
S.23.02.04.03;R0630C0110;R0630;C0110
S.23.02.04.03;R0640C0110;R0640;C0110
S.23.02.04.03;R0650C0110;R0650;C0110
S.23.02.04.03;R0660C0110;R0660;C0110
S.23.02.04.03;R0700C0110;R0700;C0110
S.23.02.04.04;R0640C0120;R0640;C0120
S.23.03.04.01;R0010C0010;R0010;C0010
S.23.03.04.01;R0010C0020;R0010;C0020
S.23.03.04.01;R0010C0030;R0010;C0030
S.23.03.04.01;R0010C0060;R0010;C0060
S.23.03.04.01;R0020C0010;R0020;C0010
S.23.03.04.01;R0020C0020;R0020;C0020
S.23.03.04.01;R0020C0030;R0020;C0030
S.23.03.04.01;R0020C0060;R0020;C0060
S.23.03.04.01;R0030C0010;R0030;C0010
S.23.03.04.01;R0030C0020;R0030;C0020
S.23.03.04.01;R0030C0030;R0030;C0030
S.23.03.04.01;R0030C0060;R0030;C0060
S.23.03.04.01;R0100C0010;R0100;C0010
S.23.03.04.01;R0100C0020;R0100;C0020
S.23.03.04.01;R0100C0030;R0100;C0030
S.23.03.04.01;R0100C0060;R0100;C0060
S.23.03.04.01;R0110C0010;R0110;C0010
S.23.03.04.01;R0110C0020;R0110;C0020
S.23.03.04.01;R0110C0030;R0110;C0030
S.23.03.04.01;R0110C0060;R0110;C0060
S.23.03.04.01;R0120C0010;R0120;C0010
S.23.03.04.01;R0120C0020;R0120;C0020
S.23.03.04.01;R0120C0030;R0120;C0030
S.23.03.04.01;R0120C0060;R0120;C0060
S.23.03.04.01;R0200C0010;R0200;C0010
S.23.03.04.01;R0200C0020;R0200;C0020
S.23.03.04.01;R0200C0030;R0200;C0030
S.23.03.04.01;R0200C0060;R0200;C0060
S.23.03.04.01;R0210C0010;R0210;C0010
S.23.03.04.01;R0210C0020;R0210;C0020
S.23.03.04.01;R0210C0030;R0210;C0030
S.23.03.04.01;R0210C0060;R0210;C0060
S.23.03.04.01;R0220C0010;R0220;C0010
S.23.03.04.01;R0220C0020;R0220;C0020
S.23.03.04.01;R0220C0030;R0220;C0030
S.23.03.04.01;R0220C0060;R0220;C0060
S.23.03.04.01;R0300C0010;R0300;C0010
S.23.03.04.01;R0300C0020;R0300;C0020
S.23.03.04.01;R0300C0030;R0300;C0030
S.23.03.04.01;R0300C0060;R0300;C0060
S.23.03.04.02;R0310C0010;R0310;C0010
S.23.03.04.02;R0310C0060;R0310;C0060
S.23.03.04.02;R0310C0070;R0310;C0070
S.23.03.04.02;R0310C0080;R0310;C0080
S.23.03.04.02;R0310C0090;R0310;C0090
S.23.03.04.02;R0310C0100;R0310;C0100
S.23.03.04.02;R0320C0010;R0320;C0010
S.23.03.04.02;R0320C0060;R0320;C0060
S.23.03.04.02;R0320C0070;R0320;C0070
S.23.03.04.02;R0320C0080;R0320;C0080
S.23.03.04.02;R0320C0090;R0320;C0090
S.23.03.04.02;R0320C0100;R0320;C0100
S.23.03.04.02;R0330C0010;R0330;C0010
S.23.03.04.02;R0330C0060;R0330;C0060
S.23.03.04.02;R0330C0070;R0330;C0070
S.23.03.04.02;R0330C0080;R0330;C0080
S.23.03.04.02;R0330C0090;R0330;C0090
S.23.03.04.02;R0330C0100;R0330;C0100
S.23.03.04.02;R0400C0010;R0400;C0010
S.23.03.04.02;R0400C0060;R0400;C0060
S.23.03.04.02;R0400C0070;R0400;C0070
S.23.03.04.02;R0400C0080;R0400;C0080
S.23.03.04.02;R0400C0090;R0400;C0090
S.23.03.04.02;R0400C0100;R0400;C0100
S.23.03.04.03;R0500C0010;R0500;C0010
S.23.03.04.03;R0500C0060;R0500;C0060
S.23.03.04.04;R0510C0010;R0510;C0010
S.23.03.04.04;R0510C0020;R0510;C0020
S.23.03.04.04;R0510C0030;R0510;C0030
S.23.03.04.04;R0510C0060;R0510;C0060
S.23.03.04.04;R0520C0010;R0520;C0010
S.23.03.04.04;R0520C0020;R0520;C0020
S.23.03.04.04;R0520C0030;R0520;C0030
S.23.03.04.04;R0520C0060;R0520;C0060
S.23.03.04.04;R0530C0010;R0530;C0010
S.23.03.04.04;R0530C0020;R0530;C0020
S.23.03.04.04;R0530C0030;R0530;C0030
S.23.03.04.04;R0530C0060;R0530;C0060
S.23.03.04.04;R0600C0010;R0600;C0010
S.23.03.04.04;R0600C0020;R0600;C0020
S.23.03.04.04;R0600C0030;R0600;C0030
S.23.03.04.04;R0600C0060;R0600;C0060
S.23.03.04.04;R0610C0010;R0610;C0010
S.23.03.04.04;R0610C0020;R0610;C0020
S.23.03.04.04;R0610C0030;R0610;C0030
S.23.03.04.04;R0610C0060;R0610;C0060
S.23.03.04.04;R0620C0010;R0620;C0010
S.23.03.04.04;R0620C0020;R0620;C0020
S.23.03.04.04;R0620C0030;R0620;C0030
S.23.03.04.04;R0620C0060;R0620;C0060
S.23.03.04.04;R0630C0010;R0630;C0010
S.23.03.04.04;R0630C0020;R0630;C0020
S.23.03.04.04;R0630C0030;R0630;C0030
S.23.03.04.04;R0630C0060;R0630;C0060
S.23.03.04.04;R0700C0010;R0700;C0010
S.23.03.04.04;R0700C0020;R0700;C0020
S.23.03.04.04;R0700C0030;R0700;C0030
S.23.03.04.04;R0700C0060;R0700;C0060
S.23.03.04.05;R0710C0010;R0710;C0010
S.23.03.04.05;R0710C0060;R0710;C0060
S.23.03.04.05;R0710C0070;R0710;C0070
S.23.03.04.05;R0710C0080;R0710;C0080
S.23.03.04.05;R0710C0090;R0710;C0090
S.23.03.04.05;R0710C0100;R0710;C0100
S.23.03.04.05;R0720C0010;R0720;C0010
S.23.03.04.05;R0720C0060;R0720;C0060
S.23.03.04.05;R0720C0070;R0720;C0070
S.23.03.04.05;R0720C0080;R0720;C0080
S.23.03.04.05;R0720C0090;R0720;C0090
S.23.03.04.05;R0720C0100;R0720;C0100
S.23.03.04.05;R0730C0010;R0730;C0010
S.23.03.04.05;R0730C0060;R0730;C0060
S.23.03.04.05;R0730C0070;R0730;C0070
S.23.03.04.05;R0730C0080;R0730;C0080
S.23.03.04.05;R0730C0090;R0730;C0090
S.23.03.04.05;R0730C0100;R0730;C0100
S.23.03.04.05;R0800C0010;R0800;C0010
S.23.03.04.05;R0800C0060;R0800;C0060
S.23.03.04.05;R0800C0070;R0800;C0070
S.23.03.04.05;R0800C0080;R0800;C0080
S.23.03.04.05;R0800C0090;R0800;C0090
S.23.03.04.05;R0800C0100;R0800;C0100
S.23.03.04.06;R0900C0010;R0900;C0010
S.23.03.04.06;R0900C0060;R0900;C0060
S.23.03.04.07;R1000C0010;R1000;C0010
S.23.03.04.07;R1000C0060;R1000;C0060
S.23.03.04.07;R1000C0070;R1000;C0070
S.23.03.04.07;R1000C0080;R1000;C0080
S.23.03.04.07;R1000C0090;R1000;C0090
S.23.03.04.07;R1010C0010;R1010;C0010
S.23.03.04.07;R1010C0060;R1010;C0060
S.23.03.04.07;R1010C0070;R1010;C0070
S.23.03.04.07;R1010C0080;R1010;C0080
S.23.03.04.07;R1010C0090;R1010;C0090
S.23.03.04.07;R1020C0010;R1020;C0010
S.23.03.04.07;R1020C0060;R1020;C0060
S.23.03.04.07;R1020C0070;R1020;C0070
S.23.03.04.07;R1020C0080;R1020;C0080
S.23.03.04.07;R1020C0090;R1020;C0090
S.23.03.04.07;R1030C0010;R1030;C0010
S.23.03.04.07;R1030C0060;R1030;C0060
S.23.03.04.07;R1030C0070;R1030;C0070
S.23.03.04.07;R1030C0080;R1030;C0080
S.23.03.04.07;R1030C0090;R1030;C0090
S.23.03.04.07;R1100C0010;R1100;C0010
S.23.03.04.07;R1100C0060;R1100;C0060
S.23.03.04.07;R1100C0070;R1100;C0070
S.23.03.04.07;R1100C0080;R1100;C0080
S.23.03.04.07;R1100C0090;R1100;C0090
S.23.03.04.08;R1110C0010;R1110;C0010
S.23.03.04.08;R1110C0060;R1110;C0060
S.23.03.04.08;R1110C0110;R1110;C0110
S.23.03.04.08;R1110C0120;R1110;C0120
S.23.03.04.08;R1110C0130;R1110;C0130
S.23.03.04.08;R1120C0010;R1120;C0010
S.23.03.04.08;R1120C0060;R1120;C0060
S.23.03.04.08;R1120C0110;R1120;C0110
S.23.03.04.08;R1120C0120;R1120;C0120
S.23.03.04.08;R1120C0130;R1120;C0130
S.23.03.04.08;R1200C0010;R1200;C0010
S.23.03.04.08;R1200C0060;R1200;C0060
S.23.03.04.08;R1200C0110;R1200;C0110
S.23.03.04.08;R1200C0120;R1200;C0120
S.23.03.04.08;R1200C0130;R1200;C0130
S.23.04.04.01;C0005;;C0005
S.23.04.04.01;C0010;;C0010
S.23.04.04.01;C0020;;C0020
S.23.04.04.01;C0030;;C0030
S.23.04.04.01;C0040;;C0040
S.23.04.04.01;C0050;;C0050
S.23.04.04.01;C0060;;C0060
S.23.04.04.01;C0070;;C0070
S.23.04.04.01;C0080;;C0080
S.23.04.04.01;C0090;;C0090
S.23.04.04.01;C0100;;C0100
S.23.04.04.01;C0110;;C0110
S.23.04.04.01;C0120;;C0120
S.23.04.04.01;C0130;;C0130
S.23.04.04.01;C0140;;C0140
S.23.04.04.01;C0150;;C0150
S.23.04.04.01;C0160;;C0160
S.23.04.04.01;C0170;;C0170
S.23.04.04.01;C0180;;C0180
S.23.04.04.02;C0185;;C0185
S.23.04.04.02;C0190;;C0190
S.23.04.04.02;C0200;;C0200
S.23.04.04.02;C0210;;C0210
S.23.04.04.02;C0220;;C0220
S.23.04.04.02;C0230;;C0230
S.23.04.04.02;C0240;;C0240
S.23.04.04.02;C0250;;C0250
S.23.04.04.02;C0260;;C0260
S.23.04.04.03;C0265;;C0265
S.23.04.04.03;C0270;;C0270
S.23.04.04.03;C0280;;C0280
S.23.04.04.03;C0290;;C0290
S.23.04.04.03;C0300;;C0300
S.23.04.04.03;C0310;;C0310
S.23.04.04.03;C0320;;C0320
S.23.04.04.03;C0330;;C0330
S.23.04.04.03;C0340;;C0340
S.23.04.04.03;C0350;;C0350
S.23.04.04.03;C0360;;C0360
S.23.04.04.03;C0370;;C0370
S.23.04.04.03;C0380;;C0380
S.23.04.04.03;C0390;;C0390
S.23.04.04.03;C0400;;C0400
S.23.04.04.03;C0410;;C0410
S.23.04.04.03;C0420;;C0420
S.23.04.04.03;C0430;;C0430
S.23.04.04.03;C0440;;C0440
S.23.04.04.04;C0445;;C0445
S.23.04.04.04;C0450;;C0450
S.23.04.04.04;C0460;;C0460
S.23.04.04.04;C0470;;C0470
S.23.04.04.04;C0480;;C0480
S.23.04.04.04;C0490;;C0490
S.23.04.04.04;C0500;;C0500
S.23.04.04.04;C0510;;C0510
S.23.04.04.04;C0520;;C0520
S.23.04.04.04;C0530;;C0530
S.23.04.04.04;C0540;;C0540
S.23.04.04.04;C0550;;C0550
S.23.04.04.04;C0560;;C0560
S.23.04.04.05;C0565;;C0565
S.23.04.04.05;C0570;;C0570
S.23.04.04.05;C0580;;C0580
S.23.04.04.06;C0585;;C0585
S.23.04.04.06;C0590;;C0590
S.23.04.04.06;C0600;;C0600
S.23.04.04.06;C0610;;C0610
S.23.04.04.06;C0620;;C0620
S.23.04.04.06;C0630;;C0630
S.23.04.04.06;C0640;;C0640
S.23.04.04.06;C0650;;C0650
S.23.04.04.07;C0660;;C0660
S.23.04.04.07;C0670;;C0670
S.23.04.04.07;C0680;;C0680
S.23.04.04.07;C0690;;C0690
S.23.04.04.07;C0700;;C0700
S.23.04.04.07;C0710;;C0710
S.23.04.04.09;R0010C0710;R0010;C0710
S.23.04.04.10;C0715;;C0715
S.23.04.04.10;C0720;;C0720
S.23.04.04.10;C0730;;C0730
S.23.04.04.10;C0740;;C0740
S.23.04.04.10;C0750;;C0750
S.23.04.04.10;C0760;;C0760
S.23.04.04.10;C0770;;C0770
S.23.04.04.10;C0780;;C0780
S.23.04.04.10;C0790;;C0790
S.23.04.04.10;C0800;;C0800
S.23.04.04.10;C0810;;C0810
S.23.04.04.10;C0820;;C0820
S.23.04.04.10;C0830;;C0830
S.23.04.04.10;C0840;;C0840
S.23.04.04.10;C0850;;C0850
S.23.04.04.11;R0040C0860;R0040;C0860
S.23.04.04.11;R0040C0870;R0040;C0870
S.23.04.04.11;R0040C0880;R0040;C0880
S.23.04.04.11;R0040C0890;R0040;C0890
S.23.04.04.11;R0040C0900;R0040;C0900
S.23.04.04.11;R0040C0910;R0040;C0910
S.23.04.04.11;R0040C0920;R0040;C0920
S.23.04.04.11;R0040C0930;R0040;C0930
S.23.04.04.11;R0040C0940;R0040;C0940
S.23.04.04.11;R0040C0950;R0040;C0950
S.23.04.04.11;R0040C0960;R0040;C0960
S.25.01.04.01;PAGEs2c_AO;PAGEs;2c_AO
S.25.01.04.01;R0010C0030;R0010;C0030
S.25.01.04.01;R0010C0040;R0010;C0040
S.25.01.04.01;R0010C0050;R0010;C0050
S.25.01.04.01;R0020C0030;R0020;C0030
S.25.01.04.01;R0020C0040;R0020;C0040
S.25.01.04.01;R0020C0050;R0020;C0050
S.25.01.04.01;R0030C0030;R0030;C0030
S.25.01.04.01;R0030C0040;R0030;C0040
S.25.01.04.01;R0030C0050;R0030;C0050
S.25.01.04.01;R0040C0030;R0040;C0030
S.25.01.04.01;R0040C0040;R0040;C0040
S.25.01.04.01;R0040C0050;R0040;C0050
S.25.01.04.01;R0050C0030;R0050;C0030
S.25.01.04.01;R0050C0040;R0050;C0040
S.25.01.04.01;R0050C0050;R0050;C0050
S.25.01.04.01;R0060C0030;R0060;C0030
S.25.01.04.01;R0060C0040;R0060;C0040
S.25.01.04.01;R0070C0030;R0070;C0030
S.25.01.04.01;R0070C0040;R0070;C0040
S.25.01.04.01;R0100C0030;R0100;C0030
S.25.01.04.01;R0100C0040;R0100;C0040
S.25.01.04.02;PAGEs2c_AO;PAGEs;2c_AO
S.25.01.04.02;R0120C0100;R0120;C0100
S.25.01.04.02;R0130C0100;R0130;C0100
S.25.01.04.02;R0140C0100;R0140;C0100
S.25.01.04.02;R0150C0100;R0150;C0100
S.25.01.04.02;R0160C0100;R0160;C0100
S.25.01.04.02;R0200C0100;R0200;C0100
S.25.01.04.02;R0210C0100;R0210;C0100
S.25.01.04.02;R0220C0100;R0220;C0100
S.25.01.04.02;R0400C0100;R0400;C0100
S.25.01.04.02;R0410C0100;R0410;C0100
S.25.01.04.02;R0420C0100;R0420;C0100
S.25.01.04.02;R0430C0100;R0430;C0100
S.25.01.04.02;R0440C0100;R0440;C0100
S.25.01.04.02;R0450C0100;R0450;C0100
S.25.01.04.02;R0460C0100;R0460;C0100
S.25.01.04.02;R0470C0100;R0470;C0100
S.25.01.04.02;R0500C0100;R0500;C0100
S.25.01.04.02;R0510C0100;R0510;C0100
S.25.01.04.02;R0520C0100;R0520;C0100
S.25.01.04.02;R0530C0100;R0530;C0100
S.25.01.04.02;R0540C0100;R0540;C0100
S.25.01.04.02;R0550C0100;R0550;C0100
S.25.01.04.02;R0560C0100;R0560;C0100
S.25.01.04.02;R0570C0100;R0570;C0100
S.25.02.04.01;C0010;;C0010
S.25.02.04.01;C0020;;C0020
S.25.02.04.01;C0030;;C0030
S.25.02.04.01;C0050;;C0050
S.25.02.04.01;C0060;;C0060
S.25.02.04.01;C0070;;C0070
S.25.02.04.02;R0060C0100;R0060;C0100
S.25.02.04.02;R0110C0100;R0110;C0100
S.25.02.04.02;R0120C0100;R0120;C0100
S.25.02.04.02;R0160C0100;R0160;C0100
S.25.02.04.02;R0200C0100;R0200;C0100
S.25.02.04.02;R0210C0100;R0210;C0100
S.25.02.04.02;R0220C0100;R0220;C0100
S.25.02.04.02;R0300C0100;R0300;C0100
S.25.02.04.02;R0310C0100;R0310;C0100
S.25.02.04.02;R0400C0100;R0400;C0100
S.25.02.04.02;R0410C0100;R0410;C0100
S.25.02.04.02;R0420C0100;R0420;C0100
S.25.02.04.02;R0430C0100;R0430;C0100
S.25.02.04.02;R0440C0100;R0440;C0100
S.25.02.04.02;R0450C0100;R0450;C0100
S.25.02.04.02;R0460C0100;R0460;C0100
S.25.02.04.02;R0470C0100;R0470;C0100
S.25.02.04.02;R0500C0100;R0500;C0100
S.25.02.04.02;R0510C0100;R0510;C0100
S.25.02.04.02;R0520C0100;R0520;C0100
S.25.02.04.02;R0530C0100;R0530;C0100
S.25.02.04.02;R0540C0100;R0540;C0100
S.25.02.04.02;R0550C0100;R0550;C0100
S.25.02.04.02;R0560C0100;R0560;C0100
S.25.02.04.02;R0570C0100;R0570;C0100
S.25.03.04.01;C0010;;C0010
S.25.03.04.01;C0020;;C0020
S.25.03.04.01;C0030;;C0030
S.25.03.04.01;C0060;;C0060
S.25.03.04.02;R0060C0100;R0060;C0100
S.25.03.04.02;R0110C0100;R0110;C0100
S.25.03.04.02;R0160C0100;R0160;C0100
S.25.03.04.02;R0200C0100;R0200;C0100
S.25.03.04.02;R0210C0100;R0210;C0100
S.25.03.04.02;R0220C0100;R0220;C0100
S.25.03.04.02;R0300C0100;R0300;C0100
S.25.03.04.02;R0310C0100;R0310;C0100
S.25.03.04.02;R0410C0100;R0410;C0100
S.25.03.04.02;R0420C0100;R0420;C0100
S.25.03.04.02;R0430C0100;R0430;C0100
S.25.03.04.02;R0440C0100;R0440;C0100
S.25.03.04.02;R0460C0100;R0460;C0100
S.25.03.04.02;R0470C0100;R0470;C0100
S.25.03.04.02;R0500C0100;R0500;C0100
S.25.03.04.02;R0510C0100;R0510;C0100
S.25.03.04.02;R0520C0100;R0520;C0100
S.25.03.04.02;R0530C0100;R0530;C0100
S.25.03.04.02;R0540C0100;R0540;C0100
S.25.03.04.02;R0550C0100;R0550;C0100
S.26.01.04.01;PAGEs2c_AO;PAGEs;2c_AO
S.26.01.04.01;R0110C0020;R0110;C0020
S.26.01.04.01;R0110C0030;R0110;C0030
S.26.01.04.01;R0110C0040;R0110;C0040
S.26.01.04.01;R0110C0050;R0110;C0050
S.26.01.04.01;R0110C0070;R0110;C0070
S.26.01.04.01;R0120C0020;R0120;C0020
S.26.01.04.01;R0120C0030;R0120;C0030
S.26.01.04.01;R0120C0040;R0120;C0040
S.26.01.04.01;R0120C0050;R0120;C0050
S.26.01.04.01;R0120C0070;R0120;C0070
S.26.01.04.01;R0210C0020;R0210;C0020
S.26.01.04.01;R0210C0030;R0210;C0030
S.26.01.04.01;R0210C0040;R0210;C0040
S.26.01.04.01;R0210C0050;R0210;C0050
S.26.01.04.01;R0210C0070;R0210;C0070
