tabelcode;datapunt;rij;kolom
S.13.01.01.01;R0010C0010;R0010;C0010
S.13.01.01.01;R0010C0020;R0010;C0020
S.13.01.01.01;R0010C0030;R0010;C0030
S.13.01.01.01;R0010C0040;R0010;C0040
S.13.01.01.01;R0010C0050;R0010;C0050
S.13.01.01.01;R0010C0060;R0010;C0060
S.13.01.01.01;R0010C0070;R0010;C0070
S.13.01.01.01;R0010C0080;R0010;C0080
S.13.01.01.01;R0010C0090;R0010;C0090
S.13.01.01.01;R0010C0100;R0010;C0100
S.13.01.01.01;R0010C0110;R0010;C0110
S.13.01.01.01;R0010C0120;R0010;C0120
S.13.01.01.01;R0010C0130;R0010;C0130
S.13.01.01.01;R0010C0140;R0010;C0140
S.13.01.01.01;R0010C0150;R0010;C0150
S.13.01.01.01;R0010C0160;R0010;C0160
S.13.01.01.01;R0010C0170;R0010;C0170
S.13.01.01.01;R0010C0180;R0010;C0180
S.13.01.01.01;R0010C0190;R0010;C0190
S.13.01.01.01;R0010C0200;R0010;C0200
S.13.01.01.01;R0010C0210;R0010;C0210
S.13.01.01.01;R0010C0220;R0010;C0220
S.13.01.01.01;R0010C0230;R0010;C0230
S.13.01.01.01;R0010C0240;R0010;C0240
S.13.01.01.01;R0010C0250;R0010;C0250
S.13.01.01.01;R0010C0260;R0010;C0260
S.13.01.01.01;R0010C0270;R0010;C0270
S.13.01.01.01;R0010C0280;R0010;C0280
S.13.01.01.01;R0010C0290;R0010;C0290
S.13.01.01.01;R0020C0010;R0020;C0010
S.13.01.01.01;R0020C0020;R0020;C0020
S.13.01.01.01;R0020C0030;R0020;C0030
S.13.01.01.01;R0020C0040;R0020;C0040
S.13.01.01.01;R0020C0050;R0020;C0050
S.13.01.01.01;R0020C0060;R0020;C0060
S.13.01.01.01;R0020C0070;R0020;C0070
S.13.01.01.01;R0020C0080;R0020;C0080
S.13.01.01.01;R0020C0090;R0020;C0090
S.13.01.01.01;R0020C0100;R0020;C0100
S.13.01.01.01;R0020C0110;R0020;C0110
S.13.01.01.01;R0020C0120;R0020;C0120
S.13.01.01.01;R0020C0130;R0020;C0130
S.13.01.01.01;R0020C0140;R0020;C0140
S.13.01.01.01;R0020C0150;R0020;C0150
S.13.01.01.01;R0020C0160;R0020;C0160
S.13.01.01.01;R0020C0170;R0020;C0170
S.13.01.01.01;R0020C0180;R0020;C0180
S.13.01.01.01;R0020C0190;R0020;C0190
S.13.01.01.01;R0020C0200;R0020;C0200
S.13.01.01.01;R0020C0210;R0020;C0210
S.13.01.01.01;R0020C0220;R0020;C0220
S.13.01.01.01;R0020C0230;R0020;C0230
S.13.01.01.01;R0020C0240;R0020;C0240
S.13.01.01.01;R0020C0250;R0020;C0250
S.13.01.01.01;R0020C0260;R0020;C0260
S.13.01.01.01;R0020C0270;R0020;C0270
S.13.01.01.01;R0020C0280;R0020;C0280
S.13.01.01.01;R0020C0290;R0020;C0290
S.13.01.01.01;R0030C0010;R0030;C0010
S.13.01.01.01;R0030C0020;R0030;C0020
S.13.01.01.01;R0030C0030;R0030;C0030
S.13.01.01.01;R0030C0040;R0030;C0040
S.13.01.01.01;R0030C0050;R0030;C0050
S.13.01.01.01;R0030C0060;R0030;C0060
S.13.01.01.01;R0030C0070;R0030;C0070
S.13.01.01.01;R0030C0080;R0030;C0080
S.13.01.01.01;R0030C0090;R0030;C0090
S.13.01.01.01;R0030C0100;R0030;C0100
S.13.01.01.01;R0030C0110;R0030;C0110
S.13.01.01.01;R0030C0120;R0030;C0120
S.13.01.01.01;R0030C0130;R0030;C0130
S.13.01.01.01;R0030C0140;R0030;C0140
S.13.01.01.01;R0030C0150;R0030;C0150
S.13.01.01.01;R0030C0160;R0030;C0160
S.13.01.01.01;R0030C0170;R0030;C0170
S.13.01.01.01;R0030C0180;R0030;C0180
S.13.01.01.01;R0030C0190;R0030;C0190
S.13.01.01.01;R0030C0200;R0030;C0200
S.13.01.01.01;R0030C0210;R0030;C0210
S.13.01.01.01;R0030C0220;R0030;C0220
S.13.01.01.01;R0030C0230;R0030;C0230
S.13.01.01.01;R0030C0240;R0030;C0240
S.13.01.01.01;R0030C0250;R0030;C0250
S.13.01.01.01;R0030C0260;R0030;C0260
S.13.01.01.01;R0030C0270;R0030;C0270
S.13.01.01.01;R0030C0280;R0030;C0280
S.13.01.01.01;R0030C0290;R0030;C0290
S.13.01.01.01;R0040C0010;R0040;C0010
S.13.01.01.01;R0040C0020;R0040;C0020
S.13.01.01.01;R0040C0030;R0040;C0030
S.13.01.01.01;R0040C0040;R0040;C0040
S.13.01.01.01;R0040C0050;R0040;C0050
S.13.01.01.01;R0040C0060;R0040;C0060
S.13.01.01.01;R0040C0070;R0040;C0070
S.13.01.01.01;R0040C0080;R0040;C0080
S.13.01.01.01;R0040C0090;R0040;C0090
S.13.01.01.01;R0040C0100;R0040;C0100
S.13.01.01.01;R0040C0110;R0040;C0110
S.13.01.01.01;R0040C0120;R0040;C0120
S.13.01.01.01;R0040C0130;R0040;C0130
S.13.01.01.01;R0040C0140;R0040;C0140
S.13.01.01.01;R0040C0150;R0040;C0150
S.13.01.01.01;R0040C0160;R0040;C0160
S.13.01.01.01;R0040C0170;R0040;C0170
S.13.01.01.01;R0040C0180;R0040;C0180
S.13.01.01.01;R0040C0190;R0040;C0190
S.13.01.01.01;R0040C0200;R0040;C0200
S.13.01.01.01;R0040C0210;R0040;C0210
S.13.01.01.01;R0040C0220;R0040;C0220
S.13.01.01.01;R0040C0230;R0040;C0230
S.13.01.01.01;R0040C0240;R0040;C0240
S.13.01.01.01;R0040C0250;R0040;C0250
S.13.01.01.01;R0040C0260;R0040;C0260
S.13.01.01.01;R0040C0270;R0040;C0270
S.13.01.01.01;R0040C0280;R0040;C0280
S.13.01.01.01;R0040C0290;R0040;C0290
S.13.01.01.01;R0050C0010;R0050;C0010
S.13.01.01.01;R0050C0020;R0050;C0020
S.13.01.01.01;R0050C0030;R0050;C0030
S.13.01.01.01;R0050C0040;R0050;C0040
S.13.01.01.01;R0050C0050;R0050;C0050
S.13.01.01.01;R0050C0060;R0050;C0060
S.13.01.01.01;R0050C0070;R0050;C0070
S.13.01.01.01;R0050C0080;R0050;C0080
S.13.01.01.01;R0050C0090;R0050;C0090
S.13.01.01.01;R0050C0100;R0050;C0100
S.13.01.01.01;R0050C0110;R0050;C0110
S.13.01.01.01;R0050C0120;R0050;C0120
S.13.01.01.01;R0050C0130;R0050;C0130
S.13.01.01.01;R0050C0140;R0050;C0140
S.13.01.01.01;R0050C0150;R0050;C0150
S.13.01.01.01;R0050C0160;R0050;C0160
S.13.01.01.01;R0050C0170;R0050;C0170
S.13.01.01.01;R0050C0180;R0050;C0180
S.13.01.01.01;R0050C0190;R0050;C0190
S.13.01.01.01;R0050C0200;R0050;C0200
S.13.01.01.01;R0050C0210;R0050;C0210
S.13.01.01.01;R0050C0220;R0050;C0220
S.13.01.01.01;R0050C0230;R0050;C0230
S.13.01.01.01;R0050C0240;R0050;C0240
S.13.01.01.01;R0050C0250;R0050;C0250
S.13.01.01.01;R0050C0260;R0050;C0260
S.13.01.01.01;R0050C0270;R0050;C0270
S.13.01.01.01;R0050C0280;R0050;C0280
S.13.01.01.01;R0050C0290;R0050;C0290
S.13.01.01.01;R0060C0010;R0060;C0010
S.13.01.01.01;R0060C0020;R0060;C0020
S.13.01.01.01;R0060C0030;R0060;C0030
S.13.01.01.01;R0060C0040;R0060;C0040
S.13.01.01.01;R0060C0050;R0060;C0050
S.13.01.01.01;R0060C0060;R0060;C0060
S.13.01.01.01;R0060C0070;R0060;C0070
S.13.01.01.01;R0060C0080;R0060;C0080
S.13.01.01.01;R0060C0090;R0060;C0090
S.13.01.01.01;R0060C0100;R0060;C0100
S.13.01.01.01;R0060C0110;R0060;C0110
S.13.01.01.01;R0060C0120;R0060;C0120
S.13.01.01.01;R0060C0130;R0060;C0130
S.13.01.01.01;R0060C0140;R0060;C0140
S.13.01.01.01;R0060C0150;R0060;C0150
S.13.01.01.01;R0060C0160;R0060;C0160
S.13.01.01.01;R0060C0170;R0060;C0170
S.13.01.01.01;R0060C0180;R0060;C0180
S.13.01.01.01;R0060C0190;R0060;C0190
S.13.01.01.01;R0060C0200;R0060;C0200
S.13.01.01.01;R0060C0210;R0060;C0210
S.13.01.01.01;R0060C0220;R0060;C0220
S.13.01.01.01;R0060C0230;R0060;C0230
S.13.01.01.01;R0060C0240;R0060;C0240
S.13.01.01.01;R0060C0250;R0060;C0250
S.13.01.01.01;R0060C0260;R0060;C0260
S.13.01.01.01;R0060C0270;R0060;C0270
S.13.01.01.01;R0060C0280;R0060;C0280
S.13.01.01.01;R0060C0290;R0060;C0290
S.13.01.01.01;R0070C0010;R0070;C0010
S.13.01.01.01;R0070C0020;R0070;C0020
S.13.01.01.01;R0070C0030;R0070;C0030
S.13.01.01.01;R0070C0040;R0070;C0040
S.13.01.01.01;R0070C0050;R0070;C0050
S.13.01.01.01;R0070C0060;R0070;C0060
S.13.01.01.01;R0070C0070;R0070;C0070
S.13.01.01.01;R0070C0080;R0070;C0080
S.13.01.01.01;R0070C0090;R0070;C0090
S.13.01.01.01;R0070C0100;R0070;C0100
S.13.01.01.01;R0070C0110;R0070;C0110
S.13.01.01.01;R0070C0120;R0070;C0120
S.13.01.01.01;R0070C0130;R0070;C0130
S.13.01.01.01;R0070C0140;R0070;C0140
S.13.01.01.01;R0070C0150;R0070;C0150
S.13.01.01.01;R0070C0160;R0070;C0160
S.13.01.01.01;R0070C0170;R0070;C0170
S.13.01.01.01;R0070C0180;R0070;C0180
S.13.01.01.01;R0070C0190;R0070;C0190
S.13.01.01.01;R0070C0200;R0070;C0200
S.13.01.01.01;R0070C0210;R0070;C0210
S.13.01.01.01;R0070C0220;R0070;C0220
S.13.01.01.01;R0070C0230;R0070;C0230
S.13.01.01.01;R0070C0240;R0070;C0240
S.13.01.01.01;R0070C0250;R0070;C0250
S.13.01.01.01;R0070C0260;R0070;C0260
S.13.01.01.01;R0070C0270;R0070;C0270
S.13.01.01.01;R0070C0280;R0070;C0280
S.13.01.01.01;R0070C0290;R0070;C0290
S.13.01.01.01;R0080C0010;R0080;C0010
S.13.01.01.01;R0080C0020;R0080;C0020
S.13.01.01.01;R0080C0030;R0080;C0030
S.13.01.01.01;R0080C0040;R0080;C0040
S.13.01.01.01;R0080C0050;R0080;C0050
S.13.01.01.01;R0080C0060;R0080;C0060
S.13.01.01.01;R0080C0070;R0080;C0070
S.13.01.01.01;R0080C0080;R0080;C0080
S.13.01.01.01;R0080C0090;R0080;C0090
S.13.01.01.01;R0080C0100;R0080;C0100
S.13.01.01.01;R0080C0110;R0080;C0110
S.13.01.01.01;R0080C0120;R0080;C0120
S.13.01.01.01;R0080C0130;R0080;C0130
S.13.01.01.01;R0080C0140;R0080;C0140
S.13.01.01.01;R0080C0150;R0080;C0150
S.13.01.01.01;R0080C0160;R0080;C0160
S.13.01.01.01;R0080C0170;R0080;C0170
S.13.01.01.01;R0080C0180;R0080;C0180
S.13.01.01.01;R0080C0190;R0080;C0190
S.13.01.01.01;R0080C0200;R0080;C0200
S.13.01.01.01;R0080C0210;R0080;C0210
S.13.01.01.01;R0080C0220;R0080;C0220
S.13.01.01.01;R0080C0230;R0080;C0230
S.13.01.01.01;R0080C0240;R0080;C0240
S.13.01.01.01;R0080C0250;R0080;C0250
S.13.01.01.01;R0080C0260;R0080;C0260
S.13.01.01.01;R0080C0270;R0080;C0270
S.13.01.01.01;R0080C0280;R0080;C0280
S.13.01.01.01;R0080C0290;R0080;C0290
S.13.01.01.01;R0090C0010;R0090;C0010
S.13.01.01.01;R0090C0020;R0090;C0020
S.13.01.01.01;R0090C0030;R0090;C0030
S.13.01.01.01;R0090C0040;R0090;C0040
S.13.01.01.01;R0090C0050;R0090;C0050
S.13.01.01.01;R0090C0060;R0090;C0060
S.13.01.01.01;R0090C0070;R0090;C0070
S.13.01.01.01;R0090C0080;R0090;C0080
S.13.01.01.01;R0090C0090;R0090;C0090
S.13.01.01.01;R0090C0100;R0090;C0100
S.13.01.01.01;R0090C0110;R0090;C0110
S.13.01.01.01;R0090C0120;R0090;C0120
S.13.01.01.01;R0090C0130;R0090;C0130
S.13.01.01.01;R0090C0140;R0090;C0140
S.13.01.01.01;R0090C0150;R0090;C0150
S.13.01.01.01;R0090C0160;R0090;C0160
S.13.01.01.01;R0090C0170;R0090;C0170
S.13.01.01.01;R0090C0180;R0090;C0180
S.13.01.01.01;R0090C0190;R0090;C0190
S.13.01.01.01;R0090C0200;R0090;C0200
S.13.01.01.01;R0090C0210;R0090;C0210
S.13.01.01.01;R0090C0220;R0090;C0220
S.13.01.01.01;R0090C0230;R0090;C0230
S.13.01.01.01;R0090C0240;R0090;C0240
S.13.01.01.01;R0090C0250;R0090;C0250
S.13.01.01.01;R0090C0260;R0090;C0260
S.13.01.01.01;R0090C0270;R0090;C0270
S.13.01.01.01;R0090C0280;R0090;C0280
S.13.01.01.01;R0090C0290;R0090;C0290
S.13.01.01.01;R0100C0010;R0100;C0010
S.13.01.01.01;R0100C0020;R0100;C0020
S.13.01.01.01;R0100C0030;R0100;C0030
S.13.01.01.01;R0100C0040;R0100;C0040
S.13.01.01.01;R0100C0050;R0100;C0050
S.13.01.01.01;R0100C0060;R0100;C0060
S.13.01.01.01;R0100C0070;R0100;C0070
S.13.01.01.01;R0100C0080;R0100;C0080
S.13.01.01.01;R0100C0090;R0100;C0090
S.13.01.01.01;R0100C0100;R0100;C0100
S.13.01.01.01;R0100C0110;R0100;C0110
S.13.01.01.01;R0100C0120;R0100;C0120
S.13.01.01.01;R0100C0130;R0100;C0130
S.13.01.01.01;R0100C0140;R0100;C0140
S.13.01.01.01;R0100C0150;R0100;C0150
S.13.01.01.01;R0100C0160;R0100;C0160
S.13.01.01.01;R0100C0170;R0100;C0170
S.13.01.01.01;R0100C0180;R0100;C0180
S.13.01.01.01;R0100C0190;R0100;C0190
S.13.01.01.01;R0100C0200;R0100;C0200
S.13.01.01.01;R0100C0210;R0100;C0210
S.13.01.01.01;R0100C0220;R0100;C0220
S.13.01.01.01;R0100C0230;R0100;C0230
S.13.01.01.01;R0100C0240;R0100;C0240
S.13.01.01.01;R0100C0250;R0100;C0250
S.13.01.01.01;R0100C0260;R0100;C0260
S.13.01.01.01;R0100C0270;R0100;C0270
S.13.01.01.01;R0100C0280;R0100;C0280
S.13.01.01.01;R0100C0290;R0100;C0290
S.13.01.01.01;R0110C0010;R0110;C0010
S.13.01.01.01;R0110C0020;R0110;C0020
S.13.01.01.01;R0110C0030;R0110;C0030
S.13.01.01.01;R0110C0040;R0110;C0040
S.13.01.01.01;R0110C0050;R0110;C0050
S.13.01.01.01;R0110C0060;R0110;C0060
S.13.01.01.01;R0110C0070;R0110;C0070
S.13.01.01.01;R0110C0080;R0110;C0080
S.13.01.01.01;R0110C0090;R0110;C0090
S.13.01.01.01;R0110C0100;R0110;C0100
S.13.01.01.01;R0110C0110;R0110;C0110
S.13.01.01.01;R0110C0120;R0110;C0120
S.13.01.01.01;R0110C0130;R0110;C0130
S.13.01.01.01;R0110C0140;R0110;C0140
S.13.01.01.01;R0110C0150;R0110;C0150
S.13.01.01.01;R0110C0160;R0110;C0160
S.13.01.01.01;R0110C0170;R0110;C0170
S.13.01.01.01;R0110C0180;R0110;C0180
S.13.01.01.01;R0110C0190;R0110;C0190
S.13.01.01.01;R0110C0200;R0110;C0200
S.13.01.01.01;R0110C0210;R0110;C0210
S.13.01.01.01;R0110C0220;R0110;C0220
S.13.01.01.01;R0110C0230;R0110;C0230
S.13.01.01.01;R0110C0240;R0110;C0240
S.13.01.01.01;R0110C0250;R0110;C0250
S.13.01.01.01;R0110C0260;R0110;C0260
S.13.01.01.01;R0110C0270;R0110;C0270
S.13.01.01.01;R0110C0280;R0110;C0280
S.13.01.01.01;R0110C0290;R0110;C0290
S.13.01.01.01;R0120C0010;R0120;C0010
S.13.01.01.01;R0120C0020;R0120;C0020
S.13.01.01.01;R0120C0030;R0120;C0030
S.13.01.01.01;R0120C0040;R0120;C0040
S.13.01.01.01;R0120C0050;R0120;C0050
S.13.01.01.01;R0120C0060;R0120;C0060
S.13.01.01.01;R0120C0070;R0120;C0070
S.13.01.01.01;R0120C0080;R0120;C0080
S.13.01.01.01;R0120C0090;R0120;C0090
S.13.01.01.01;R0120C0100;R0120;C0100
S.13.01.01.01;R0120C0110;R0120;C0110
S.13.01.01.01;R0120C0120;R0120;C0120
S.13.01.01.01;R0120C0130;R0120;C0130
S.13.01.01.01;R0120C0140;R0120;C0140
S.13.01.01.01;R0120C0150;R0120;C0150
S.13.01.01.01;R0120C0160;R0120;C0160
S.13.01.01.01;R0120C0170;R0120;C0170
S.13.01.01.01;R0120C0180;R0120;C0180
S.13.01.01.01;R0120C0190;R0120;C0190
S.13.01.01.01;R0120C0200;R0120;C0200
S.13.01.01.01;R0120C0210;R0120;C0210
S.13.01.01.01;R0120C0220;R0120;C0220
S.13.01.01.01;R0120C0230;R0120;C0230
S.13.01.01.01;R0120C0240;R0120;C0240
S.13.01.01.01;R0120C0250;R0120;C0250
S.13.01.01.01;R0120C0260;R0120;C0260
S.13.01.01.01;R0120C0270;R0120;C0270
S.13.01.01.01;R0120C0280;R0120;C0280
S.13.01.01.01;R0120C0290;R0120;C0290
S.13.01.01.01;R0130C0010;R0130;C0010
S.13.01.01.01;R0130C0020;R0130;C0020
S.13.01.01.01;R0130C0030;R0130;C0030
S.13.01.01.01;R0130C0040;R0130;C0040
S.13.01.01.01;R0130C0050;R0130;C0050
S.13.01.01.01;R0130C0060;R0130;C0060
S.13.01.01.01;R0130C0070;R0130;C0070
S.13.01.01.01;R0130C0080;R0130;C0080
S.13.01.01.01;R0130C0090;R0130;C0090
S.13.01.01.01;R0130C0100;R0130;C0100
S.13.01.01.01;R0130C0110;R0130;C0110
S.13.01.01.01;R0130C0120;R0130;C0120
S.13.01.01.01;R0130C0130;R0130;C0130
S.13.01.01.01;R0130C0140;R0130;C0140
S.13.01.01.01;R0130C0150;R0130;C0150
S.13.01.01.01;R0130C0160;R0130;C0160
S.13.01.01.01;R0130C0170;R0130;C0170
S.13.01.01.01;R0130C0180;R0130;C0180
S.13.01.01.01;R0130C0190;R0130;C0190
S.13.01.01.01;R0130C0200;R0130;C0200
S.13.01.01.01;R0130C0210;R0130;C0210
S.13.01.01.01;R0130C0220;R0130;C0220
S.13.01.01.01;R0130C0230;R0130;C0230
S.13.01.01.01;R0130C0240;R0130;C0240
S.13.01.01.01;R0130C0250;R0130;C0250
S.13.01.01.01;R0130C0260;R0130;C0260
S.13.01.01.01;R0130C0270;R0130;C0270
S.13.01.01.01;R0130C0280;R0130;C0280
S.13.01.01.01;R0130C0290;R0130;C0290
S.13.01.01.01;R0140C0010;R0140;C0010
S.13.01.01.01;R0140C0020;R0140;C0020
S.13.01.01.01;R0140C0030;R0140;C0030
S.13.01.01.01;R0140C0040;R0140;C0040
S.13.01.01.01;R0140C0050;R0140;C0050
S.13.01.01.01;R0140C0060;R0140;C0060
S.13.01.01.01;R0140C0070;R0140;C0070
S.13.01.01.01;R0140C0080;R0140;C0080
S.13.01.01.01;R0140C0090;R0140;C0090
S.13.01.01.01;R0140C0100;R0140;C0100
S.13.01.01.01;R0140C0110;R0140;C0110
S.13.01.01.01;R0140C0120;R0140;C0120
S.13.01.01.01;R0140C0130;R0140;C0130
S.13.01.01.01;R0140C0140;R0140;C0140
S.13.01.01.01;R0140C0150;R0140;C0150
S.13.01.01.01;R0140C0160;R0140;C0160
S.13.01.01.01;R0140C0170;R0140;C0170
S.13.01.01.01;R0140C0180;R0140;C0180
S.13.01.01.01;R0140C0190;R0140;C0190
S.13.01.01.01;R0140C0200;R0140;C0200
S.13.01.01.01;R0140C0210;R0140;C0210
S.13.01.01.01;R0140C0220;R0140;C0220
S.13.01.01.01;R0140C0230;R0140;C0230
S.13.01.01.01;R0140C0240;R0140;C0240
S.13.01.01.01;R0140C0250;R0140;C0250
S.13.01.01.01;R0140C0260;R0140;C0260
S.13.01.01.01;R0140C0270;R0140;C0270
S.13.01.01.01;R0140C0280;R0140;C0280
S.13.01.01.01;R0140C0290;R0140;C0290
S.13.01.01.01;R0150C0010;R0150;C0010
S.13.01.01.01;R0150C0020;R0150;C0020
S.13.01.01.01;R0150C0030;R0150;C0030
S.13.01.01.01;R0150C0040;R0150;C0040
S.13.01.01.01;R0150C0050;R0150;C0050
S.13.01.01.01;R0150C0060;R0150;C0060
S.13.01.01.01;R0150C0070;R0150;C0070
S.13.01.01.01;R0150C0080;R0150;C0080
S.13.01.01.01;R0150C0090;R0150;C0090
S.13.01.01.01;R0150C0100;R0150;C0100
S.13.01.01.01;R0150C0110;R0150;C0110
S.13.01.01.01;R0150C0120;R0150;C0120
S.13.01.01.01;R0150C0130;R0150;C0130
S.13.01.01.01;R0150C0140;R0150;C0140
S.13.01.01.01;R0150C0150;R0150;C0150
S.13.01.01.01;R0150C0160;R0150;C0160
S.13.01.01.01;R0150C0170;R0150;C0170
S.13.01.01.01;R0150C0180;R0150;C0180
S.13.01.01.01;R0150C0190;R0150;C0190
S.13.01.01.01;R0150C0200;R0150;C0200
S.13.01.01.01;R0150C0210;R0150;C0210
S.13.01.01.01;R0150C0220;R0150;C0220
S.13.01.01.01;R0150C0230;R0150;C0230
S.13.01.01.01;R0150C0240;R0150;C0240
S.13.01.01.01;R0150C0250;R0150;C0250
S.13.01.01.01;R0150C0260;R0150;C0260
S.13.01.01.01;R0150C0270;R0150;C0270
S.13.01.01.01;R0150C0280;R0150;C0280
S.13.01.01.01;R0150C0290;R0150;C0290
S.13.01.01.01;R0160C0010;R0160;C0010
S.13.01.01.01;R0160C0020;R0160;C0020
S.13.01.01.01;R0160C0030;R0160;C0030
S.13.01.01.01;R0160C0040;R0160;C0040
S.13.01.01.01;R0160C0050;R0160;C0050
S.13.01.01.01;R0160C0060;R0160;C0060
S.13.01.01.01;R0160C0070;R0160;C0070
S.13.01.01.01;R0160C0080;R0160;C0080
S.13.01.01.01;R0160C0090;R0160;C0090
S.13.01.01.01;R0160C0100;R0160;C0100
S.13.01.01.01;R0160C0110;R0160;C0110
S.13.01.01.01;R0160C0120;R0160;C0120
S.13.01.01.01;R0160C0130;R0160;C0130
S.13.01.01.01;R0160C0140;R0160;C0140
S.13.01.01.01;R0160C0150;R0160;C0150
S.13.01.01.01;R0160C0160;R0160;C0160
S.13.01.01.01;R0160C0170;R0160;C0170
S.13.01.01.01;R0160C0180;R0160;C0180
S.13.01.01.01;R0160C0190;R0160;C0190
S.13.01.01.01;R0160C0200;R0160;C0200
S.13.01.01.01;R0160C0210;R0160;C0210
S.13.01.01.01;R0160C0220;R0160;C0220
S.13.01.01.01;R0160C0230;R0160;C0230
S.13.01.01.01;R0160C0240;R0160;C0240
S.13.01.01.01;R0160C0250;R0160;C0250
S.13.01.01.01;R0160C0260;R0160;C0260
S.13.01.01.01;R0160C0270;R0160;C0270
S.13.01.01.01;R0160C0280;R0160;C0280
S.13.01.01.01;R0160C0290;R0160;C0290
S.13.01.01.01;R0170C0010;R0170;C0010
S.13.01.01.01;R0170C0020;R0170;C0020
S.13.01.01.01;R0170C0030;R0170;C0030
S.13.01.01.01;R0170C0040;R0170;C0040
S.13.01.01.01;R0170C0050;R0170;C0050
S.13.01.01.01;R0170C0060;R0170;C0060
S.13.01.01.01;R0170C0070;R0170;C0070
S.13.01.01.01;R0170C0080;R0170;C0080
S.13.01.01.01;R0170C0090;R0170;C0090
S.13.01.01.01;R0170C0100;R0170;C0100
S.13.01.01.01;R0170C0110;R0170;C0110
S.13.01.01.01;R0170C0120;R0170;C0120
S.13.01.01.01;R0170C0130;R0170;C0130
S.13.01.01.01;R0170C0140;R0170;C0140
S.13.01.01.01;R0170C0150;R0170;C0150
S.13.01.01.01;R0170C0160;R0170;C0160
S.13.01.01.01;R0170C0170;R0170;C0170
S.13.01.01.01;R0170C0180;R0170;C0180
S.13.01.01.01;R0170C0190;R0170;C0190
S.13.01.01.01;R0170C0200;R0170;C0200
S.13.01.01.01;R0170C0210;R0170;C0210
S.13.01.01.01;R0170C0220;R0170;C0220
S.13.01.01.01;R0170C0230;R0170;C0230
S.13.01.01.01;R0170C0240;R0170;C0240
S.13.01.01.01;R0170C0250;R0170;C0250
S.13.01.01.01;R0170C0260;R0170;C0260
S.13.01.01.01;R0170C0270;R0170;C0270
S.13.01.01.01;R0170C0280;R0170;C0280
S.13.01.01.01;R0170C0290;R0170;C0290
S.13.01.01.01;R0180C0010;R0180;C0010
S.13.01.01.01;R0180C0020;R0180;C0020
S.13.01.01.01;R0180C0030;R0180;C0030
S.13.01.01.01;R0180C0040;R0180;C0040
S.13.01.01.01;R0180C0050;R0180;C0050
S.13.01.01.01;R0180C0060;R0180;C0060
S.13.01.01.01;R0180C0070;R0180;C0070
S.13.01.01.01;R0180C0080;R0180;C0080
S.13.01.01.01;R0180C0090;R0180;C0090
S.13.01.01.01;R0180C0100;R0180;C0100
S.13.01.01.01;R0180C0110;R0180;C0110
S.13.01.01.01;R0180C0120;R0180;C0120
S.13.01.01.01;R0180C0130;R0180;C0130
S.13.01.01.01;R0180C0140;R0180;C0140
S.13.01.01.01;R0180C0150;R0180;C0150
S.13.01.01.01;R0180C0160;R0180;C0160
S.13.01.01.01;R0180C0170;R0180;C0170
S.13.01.01.01;R0180C0180;R0180;C0180
S.13.01.01.01;R0180C0190;R0180;C0190
S.13.01.01.01;R0180C0200;R0180;C0200
S.13.01.01.01;R0180C0210;R0180;C0210
S.13.01.01.01;R0180C0220;R0180;C0220
S.13.01.01.01;R0180C0230;R0180;C0230
S.13.01.01.01;R0180C0240;R0180;C0240
S.13.01.01.01;R0180C0250;R0180;C0250
S.13.01.01.01;R0180C0260;R0180;C0260
S.13.01.01.01;R0180C0270;R0180;C0270
S.13.01.01.01;R0180C0280;R0180;C0280
S.13.01.01.01;R0180C0290;R0180;C0290
S.13.01.01.01;R0190C0010;R0190;C0010
S.13.01.01.01;R0190C0020;R0190;C0020
S.13.01.01.01;R0190C0030;R0190;C0030
S.13.01.01.01;R0190C0040;R0190;C0040
S.13.01.01.01;R0190C0050;R0190;C0050
S.13.01.01.01;R0190C0060;R0190;C0060
S.13.01.01.01;R0190C0070;R0190;C0070
S.13.01.01.01;R0190C0080;R0190;C0080
S.13.01.01.01;R0190C0090;R0190;C0090
S.13.01.01.01;R0190C0100;R0190;C0100
S.13.01.01.01;R0190C0110;R0190;C0110
S.13.01.01.01;R0190C0120;R0190;C0120
S.13.01.01.01;R0190C0130;R0190;C0130
S.13.01.01.01;R0190C0140;R0190;C0140
S.13.01.01.01;R0190C0150;R0190;C0150
S.13.01.01.01;R0190C0160;R0190;C0160
S.13.01.01.01;R0190C0170;R0190;C0170
S.13.01.01.01;R0190C0180;R0190;C0180
S.13.01.01.01;R0190C0190;R0190;C0190
S.13.01.01.01;R0190C0200;R0190;C0200
S.13.01.01.01;R0190C0210;R0190;C0210
S.13.01.01.01;R0190C0220;R0190;C0220
S.13.01.01.01;R0190C0230;R0190;C0230
S.13.01.01.01;R0190C0240;R0190;C0240
S.13.01.01.01;R0190C0250;R0190;C0250
S.13.01.01.01;R0190C0260;R0190;C0260
S.13.01.01.01;R0190C0270;R0190;C0270
S.13.01.01.01;R0190C0280;R0190;C0280
S.13.01.01.01;R0190C0290;R0190;C0290
S.13.01.01.01;R0200C0010;R0200;C0010
S.13.01.01.01;R0200C0020;R0200;C0020
S.13.01.01.01;R0200C0030;R0200;C0030
S.13.01.01.01;R0200C0040;R0200;C0040
S.13.01.01.01;R0200C0050;R0200;C0050
S.13.01.01.01;R0200C0060;R0200;C0060
S.13.01.01.01;R0200C0070;R0200;C0070
S.13.01.01.01;R0200C0080;R0200;C0080
